PATH,TYPE,VALUE,MTIME
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-310091/,BINARY,%04%00%00%00%00%00%00%00%95`%E30%B6M%D8%010%A1q%B3%B9M%D8%010%CB_5%B6M%D8%01%00%00%00%00%00%00%00%00i%0A%A0D%B6M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%01%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-310091/HealthEvaluation,BINARY,%04%00%00%00%F2%01%00%00%1C%F1%FF%A8%AFM%D8%01%02%00%02%00%00%00%00%00%1C%F1%FF%A8%AFM%D8%01%08%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-310093,KEY,,2022-04-11 15:17:53
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-310093/,BINARY,%04%00%00%00%00%00%00%00:%E3*%A9%AFM%D8%01%1D%CC)%CD%AFM%D8%01%1B%8E%A3>%B7M%D8%01%00%00%00%00%00%00%00%00/0%ABP%B7M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%01%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-310093/HealthEvaluation,BINARY,%04%00%00%00%F2%01%00%00%1D%86f%A9%AFM%D8%01%02%00%02%00%00%00%00%00%1D%86f%A9%AFM%D8%01%07%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-314559,KEY,,2022-04-11 15:09:03
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-314559/,BINARY,%04%00%00%00a%00n%00ib%E1%B9%AFM%D8%01q)%B8%85ZQ%D8%01Y%BA%A7%E8/S%D8%01%00%00%00%00%00%00%00%00a%0B%E5%C5%AFM%D8%01%EF%FFa%C4%AFM%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%02%00%00%00%02%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-314559/HealthEvaluation,BINARY,%04%00%00%00n%00t%00%D4%BB%EB%A9%AFM%D8%01%02%00%02%00%00%00%00%00%D4%BB%EB%A9%AFM%D8%01%05%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338387,KEY,,2022-04-11 15:10:25
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338387/,BINARY,%04%00%00%00%FE%7F%00%00RO%B20%B6M%D8%01%FD2%C5%C5/S%D8%01%80D%FA^%EC%AF%E7%01%00%00%00%00%00%00%00%00%B1%F7%B6E%B6M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%02%00%00%00%02%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338387/HealthEvaluation,BINARY,%04%00%00%00:%00S%00%D4%BB%EB%A9%AFM%D8%01%02%00%02%00%00%00%00%00%D4%BB%EB%A9%AFM%D8%01%04%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338388,KEY,,2022-04-11 15:10:25
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338388/,BINARY,%04%00%00%00%FE%7F%00%00%CEl%B80%B6M%D8%01%FD2%C5%C5/S%D8%01~HIX#%AF%E7%01%00%00%00%00%00%00%00%00%14%9A%ADE%B6M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338388/HealthEvaluation,BINARY,%04%00%00%00%F2%01%00%00I4%EE%A9%AFM%D8%01%02%00%02%00%00%00%00%00I4%EE%A9%AFM%D8%01%04%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338389,KEY,,2022-04-11 15:09:04
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338389/,BINARY,%04%00%00%00%FE%7F%00%00%BC%B5%9C%DA%B1M%D8%01%FD2%C5%C5/S%D8%01%843%D5%82%EC%AF%E7%01%00%00%00%00%00%00%00%00l%12t%EF%B1M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-338389/HealthEvaluation,BINARY,%04%00%00%00%F2%01%00%00qf%EF%A9%AFM%D8%01%02%00%02%00%00%00%00%00qf%EF%A9%AFM%D8%01%04%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353694,KEY,,2022-04-11 15:11:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353694/,BINARY,%04%00%00%00%00%00%00%00%AF%9C%95E%B6M%D8%01R%17%FD%BB%C7M%D8%01R%E9%A3E%B6M%D8%01%00%00%00%00%00%00%00%00%9A%EA9[%B6M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%01%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353694/HealthEvaluation,BINARY,%04%00%00%00%00%00%00%00_%AB~%CD%AFM%D8%01%02%00%02%00%00%00%00%00_%AB~%CD%AFM%D8%01%0A%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353698,KEY,,2022-04-11 15:09:04
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353698/,BINARY,%04%00%00%00%00%00%00%003%A2%9F%CD%AFM%D8%01%FD2%C5%C5/S%D8%01%B5%ECJ%82%EC%AF%E7%01%00%00%00%00%00%00%00%00%DD%DC%F9%F0%AFM%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-353698/HealthEvaluation,BINARY,%04%00%00%00e%00\%00%1A%17%A7%CD%AFM%D8%01%02%00%02%00%00%00%00%00%1A%17%A7%CD%AFM%D8%01%04%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000045,KEY,,2022-04-11 15:11:03
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000045/,BINARY,%04%00%00%00%FE%7F%00%00%AF%9C%95E%B6M%D8%01%FD2%C5%C5/S%D8%01%E2%A8~%82%EC%AF%E7%01%00%00%00%00%00%00%00%00X%CC%EF[%B6M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000045/HealthEvaluation,BINARY,%04%00%00%00%00%00%00%00%AA%97%F0%A9%AFM%D8%01%02%00%02%00%00%00%00%00%AA%97%F0%A9%AFM%D8%01%04%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000161,KEY,,2022-04-11 15:09:04
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000161/,BINARY,%04%00%00%00%00%00%00%00%1A%BF%19%CE%AFM%D8%01%FD2%C5%C5/S%D8%01%F3%FEO%82%EC%AF%E7%01%00%00%00%00%00%00%00%005A`%11%B0M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000161/HealthEvaluation,BINARY,%04%00%00%00%00%00%00%00%9D%DA %CE%AFM%D8%01%02%00%02%00%00%00%00%00%9D%DA %CE%AFM%D8%01%05%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000163,KEY,,2022-04-11 15:09:04
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000163/,BINARY,%04%00%00%00l%00o%00%E5%E3%D0%CE%AFM%D8%01%FD2%C5%C5/S%D8%01%DD%D6Y%82%EC%AF%E7%01%00%00%00%00%00%00%00%005A`%11%B0M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000163/HealthEvaluation,BINARY,%04%00%00%00%00%00%00%00%8C%C6%D5%CE%AFM%D8%01%02%00%02%00%00%00%00%00%8C%C6%D5%CE%AFM%D8%01%05%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000165,KEY,,2022-04-11 15:09:04
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000165/,BINARY,%04%00%00%00%00%00%00%00%88*%07%CF%AFM%D8%01%FD2%C5%C5/S%D8%01%E7oa%82%EC%AF%E7%01%00%00%00%00%00%00%00%00%F0!s%11%B0M%D8%01%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%01%00%00%00%01%00%00%00%00%00%00%00%00%00%00%00%01%00%01%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Health/Placement-SubscribedContent-88000165/HealthEvaluation,BINARY,%04%00%00%00%00%00%00%00%B1%15%0C%CF%AFM%D8%01%02%00%02%00%00%00%00%00%B1%15%0C%CF%AFM%D8%01%05%01%00%00,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-310091,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-310091/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-310092,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-310092/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338380,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338380/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338381,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338381/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338387,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338387/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338388,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Renderers/SubscribedContent-338388/Version,SZ,2,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions,KEY,,2022-04-11 14:24:01
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914,KEY,,2022-04-11 15:09:46
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/LastAccessed,QWORD,0x01D84DAFA65CA26A,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/ContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/ShortContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/Availability,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/HasContent,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/202914/LastUpdated,QWORD,0x01D84DB62E513B9E,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810,KEY,,2022-04-11 15:09:03
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/SubscriptionContext,SZ,sc-msa=7,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/SubscriptionEligibilityTags,SZ,7,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/LastAccessed,QWORD,0x01D84DB57788F43B,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/AccelerateCacheRefreshLastDetected,QWORD,0x01D84DB5774D0446,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/AccelerateUpdatePlacementLastDetected,QWORD,0x01D84DB5774D0446,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/ContentId,SZ,6194132590`673555555556172954`5`09rp2npon470994po381606n7q0nppq3`159355`735365`682726299555555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/ShortContentId,SZ,54ec7acba925449cb836151a2d5accd8,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/LastUpdated,QWORD,0x01D84DAFE9711F62,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280810/AccelerateUpdatePlacementLastHandled,QWORD,0x01D84DB6148E6826,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811,KEY,,2022-04-11 15:09:03
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/SubscriptionContext,SZ,sc-msa=7,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/SubscriptionEligibilityTags,SZ,7,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/LastAccessed,QWORD,0x01D84DB57788F43B,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/AccelerateCacheRefreshLastDetected,QWORD,0x01D84DB5774D0446,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/AccelerateUpdatePlacementLastDetected,QWORD,0x01D84DB5774D0446,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/ContentId,SZ,6194132590`673555555556172954`5`3155376p79p994pp4pq80537r7875022`159355`735366`682726299555555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/ShortContentId,SZ,8600821c24c449cc9cd35082e2320577,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/LastUpdated,QWORD,0x01D84DAFEFA2AB19,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280811/AccelerateUpdatePlacementLastHandled,QWORD,0x01D84DB614AB77E5,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815,KEY,,2022-04-11 15:10:23
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/LastAccessed,QWORD,0x01D84DAFA65AFED9,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/ContentId,SZ,6194134245`673555555556172954`5`7o2607or6r1p99nqoo01629405n79237`159355`735360`682726299555555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/ShortContentId,SZ,2b7152be1e6c44adbb56174950a24782,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/UpdateDrivenByExpiration,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/280815/LastUpdated,QWORD,0x01D84DB644B32911,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091,KEY,,2022-04-11 14:41:00
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/LastAccessed,QWORD,0x01D84DAFA652F13A,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/ContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/ShortContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/Availability,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/HasContent,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310091/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093,KEY,,2022-04-11 14:23:40
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/AllowPartialContentAvailability,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/SubscriptionContext,SZ,sc-msa=0,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/AccelerateCacheRefreshLastDetected,QWORD,0x01D84DAFA5B5CB63,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/LastAccessed,QWORD,0x01D84DAFA9ED03E4,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/ContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/ShortContentId,SZ,,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/Availability,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/HasContent,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/310093/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559,KEY,,2022-04-11 15:04:33
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/LastAccessed,QWORD,0x01D84DB570035132,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/ContentId,SZ,6194131434`673555555557602014`5`83518r09on3197sqn571q1s5535977rr`159355`869004`680698121555555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/ShortContentId,SZ,38063e54ba8642fda026d6f0080422ee,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/LastUpdated,QWORD,0x01D84DAFC6059FF6,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/AvailabilityForAllContentIds,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/AliasesLastUpdated,QWORD,0x01D84DAFC6059FF6,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/layoutBound,SZ,collection,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/314559/Aliases,KEY,,2022-04-11 15:04:33
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387,KEY,,2022-04-11 15:10:25
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/SubscriptionContext,SZ,sc-mode=0,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/AccelerateCacheRefreshLastDetected,QWORD,0x01D84DAFA6751709,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/LastAccessed,QWORD,0x01D84DAFA6751709,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/ContentId,SZ,6194134245`JJ_673555555557209714_RA-HF`5`r3s353p416pr90464n769ps3508nr4o2`37355`883832`682726298955555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/ShortContentId,SZ,e8f808c961ce45919a214cf8053ae9b7,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/UpdateDrivenByExpiration,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338387/LastUpdated,QWORD,0x01D84DB64558714F,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388,KEY,,2022-04-11 15:10:23
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/LastAccessed,QWORD,0x01D84DB56CAC3A8C,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/ContentId,SZ,6194134245`673555555556172954`5`qrq51p809rnq97n7o81p66645751036r`159355`883833`682725335555555555,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/ShortContentId,SZ,ded06c354ead42a2b36c11190206581e,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/Availability,DWORD,0x00000002,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/HasContent,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/UpdateDrivenByExpiration,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338388/LastUpdated,QWORD,0x01D84DB644A95251,
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338389,KEY,,2022-04-11 14:39:21
/SOFTWARE/Microsoft/Windows/CurrentVersion/ContentDeliveryManager/Subscriptions/338389/LastAccessed,QWORD,0x01D84DAFA65660BC,
